timestamp,accX,accY,accZ,motion
2680,-1.110910,-3.040636,12.952631,clockwise
2690,-1.404199,-2.268506,12.824541,clockwise
2700,-1.731008,-1.618480,13.183672,clockwise
2710,-2.035071,-1.374272,14.245501,clockwise
2720,-2.225410,-1.193510,15.351622,clockwise
2730,-2.223016,-0.635661,16.141708,clockwise
2740,-2.092532,-0.214281,16.121357,clockwise
2750,-1.841141,-0.105345,15.648502,clockwise
2760,-1.484405,-0.320823,14.617799,clockwise
2770,-1.187524,-0.690727,13.342886,clockwise
2780,-1.037886,-0.776918,12.435484,clockwise
2790,-1.009156,-0.584185,11.854890,clockwise
2800,-1.010353,-0.195127,11.826159,clockwise
2810,-0.986411,0.241814,11.929110,clockwise
2820,-0.978031,0.471658,12.204443,clockwise
2830,-1.100136,0.138864,12.806585,clockwise
2840,-1.416170,-0.189142,13.613431,clockwise
2850,-2.624045,1.476025,14.296975,clockwise
2860,-3.154361,3.056198,14.375984,clockwise
2870,-3.459621,4.430470,14.449007,clockwise
2880,-3.560178,5.237316,14.374787,clockwise
2890,-3.541024,5.601235,14.277822,clockwise
2900,-3.587711,5.633556,14.225149,clockwise
2910,-3.791218,5.491102,14.295778,clockwise
2920,-4.141969,5.548563,14.674062,clockwise
2930,-4.578911,6.159084,15.125369,clockwise
2940,-4.920084,7.271191,15.350424,clockwise
2950,-5.032612,8.347384,15.118187,clockwise
2960,-4.944026,8.926781,14.153323,clockwise
2970,-4.614824,8.823831,12.679692,clockwise
2980,-4.036624,8.274361,11.203667,clockwise
2990,-3.387795,7.597999,9.980229,clockwise
3000,-2.789245,6.728904,9.058462,clockwise
3010,-2.254141,5.700594,8.397662,clockwise
3020,-1.830367,4.784812,7.862558,clockwise
3030,-1.571793,4.262876,7.386112,clockwise
3040,-1.468843,4.198233,6.981492,clockwise
3050,-1.467646,4.651934,6.511032,clockwise
3060,-1.478420,5.331887,6.005855,clockwise
3070,-1.459266,5.691018,5.511452,clockwise
