timestamp,accX,accY,accZ,motion
1410,2.140416,-1.173159,1.841141,vertical
1420,2.269703,-1.309628,1.732205,vertical
1430,2.331953,-1.339556,1.452083,vertical
1440,2.290054,-1.243788,1.124078,vertical
1450,2.173935,-1.027112,0.967257,vertical
1460,2.041057,-0.842759,1.092953,vertical
1470,1.934515,-0.760159,1.380257,vertical
1480,1.856703,-0.730232,1.480814,vertical
1490,1.814805,-0.729034,1.395820,vertical
1500,1.830367,-0.646434,1.398214,vertical
1510,1.884237,-0.550666,1.543063,vertical
1520,1.946486,-0.645237,1.729811,vertical
1530,1.975216,-0.755371,1.997961,vertical
1540,1.971625,-0.676362,2.570175,vertical
1550,1.940500,-0.609324,3.408146,vertical
1560,1.875857,-0.774524,4.264073,vertical
1570,1.766921,-1.176750,4.945224,vertical
1580,1.594538,-1.701080,5.376180,vertical
1590,1.369483,-2.104503,5.735310,vertical
1600,1.119289,-2.063802,5.980716,vertical
1610,0.842759,-1.640028,5.948394,vertical
1620,0.563834,-1.073799,6.199785,vertical
1630,0.311246,-0.470461,7.023391,vertical
1640,0.086191,-0.053870,7.782352,vertical
1650,-0.129287,-0.041899,8.258799,vertical
1660,-0.353145,-0.295684,8.588001,vertical
1670,-0.582988,-0.453701,8.839393,vertical
1680,-0.885855,-0.268151,9.028535,vertical
1690,-1.289278,0.253785,9.076419,vertical
1700,-1.683124,1.001973,9.343372,vertical
1710,-1.933318,1.862689,10.028113,vertical
1720,-2.000355,2.367866,10.796653,vertical
1730,-1.928530,2.055422,11.417948,vertical
1740,-1.830367,1.307234,11.864467,vertical
1750,-1.751359,0.684742,12.047623,vertical
1760,-1.810017,0.530316,11.878832,vertical
1770,-2.029086,0.821211,11.985373,vertical
1780,-2.285265,0.879869,12.230780,vertical
1790,-2.529474,0.605733,12.246342,vertical
1800,-2.669535,0.606930,12.439075,vertical
1810,-2.671929,1.061828,12.879608,vertical
1820,-2.574964,1.571793,13.390770,vertical
1830,-2.467225,1.795651,13.493721,vertical
1840,-2.382231,1.774103,13.340492,vertical
1850,-2.321178,1.474828,13.535620,vertical
1860,-2.329558,0.766145,13.978547,vertical
1870,-2.378639,-0.129287,14.395138,vertical
1880,-2.469619,-0.708684,14.736312,vertical
1890,-2.604892,-0.729034,15.172056,vertical
1900,-2.732981,-0.609324,15.751453,vertical
1910,-2.847903,-0.503979,16.184803,vertical
1920,-2.955642,-0.246603,16.401478,vertical
1930,-3.056198,0.031125,16.472107,vertical
1940,-3.136404,0.197522,16.510414,vertical
1950,-3.193865,0.152032,16.669630,vertical
1960,-3.251326,-0.094571,16.791733,vertical
1970,-3.321955,-0.301669,16.672024,vertical
1980,-3.393781,-0.215478,16.451757,vertical
1990,-3.432088,0.033519,16.291346,vertical
2000,-3.445256,0.116119,16.099810,vertical
2010,-3.452439,-0.051475,15.693993,vertical
2020,-3.441665,-0.189142,15.295358,vertical
2030,-3.402161,-0.202310,15.168465,vertical
2040,-3.337517,-0.320823,14.975732,vertical
2050,-3.098097,-0.215478,14.061147,vertical
2060,-2.924517,-0.264559,13.662512,vertical
2070,-2.806004,-0.509965,13.147758,vertical
2080,-2.762909,-0.660800,12.473791,vertical
2090,-2.704251,-0.495600,11.889606,vertical
2100,-2.608483,-0.141258,11.452663,vertical
2110,-2.522291,0.070629,10.898406,vertical
2120,-2.434903,0.117316,10.342952,vertical
2130,-2.291251,0.214281,9.943120,vertical
2140,-2.092532,0.345962,9.556456,vertical
2150,-1.863886,0.308852,9.159019,vertical
2160,-1.599327,0.053870,8.757990,vertical
2170,-1.300052,-0.277727,8.291121,vertical
2180,-0.991199,-0.492008,7.686584,vertical
2190,-0.672771,-0.541090,7.007828,vertical
2200,-0.330400,-0.347159,6.435614,vertical
2210,0.023942,-0.038307,5.918467,vertical
2220,0.365116,0.114922,5.212177,vertical
2230,0.711078,0.173580,4.484340,vertical
2240,1.063026,0.155623,4.006697,vertical
2250,1.382651,-0.084994,3.608062,vertical
2260,1.640028,-0.372298,3.147178,vertical
2270,1.837550,-0.472855,2.797625,vertical
2280,1.981202,-0.474052,2.583344,vertical
2290,2.076970,-0.507571,2.436100,vertical
2300,2.153584,-0.566229,2.458845,vertical
2310,2.206257,-0.626084,2.546233,vertical
2320,2.238579,-0.736217,2.584541,vertical
2330,2.267309,-0.843956,2.619257,vertical
2340,2.288857,-0.823605,2.671929,vertical
2350,2.284068,-0.736217,2.766500,vertical
2360,2.243367,-0.675165,2.850297,vertical
2370,2.164358,-0.580594,2.981978,vertical
2380,2.036268,-0.355539,3.250129,vertical
2390,1.854309,-0.092177,3.524265,vertical
2400,1.655591,0.020351,3.831920,vertical
2410,1.502362,-0.152032,4.350265,vertical
2420,1.422156,-0.529119,5.006276,vertical
2430,1.381454,-0.846350,5.633556,vertical
2440,1.327585,-0.974440,6.033388,vertical
2450,1.237802,-0.984017,6.136339,vertical
2460,1.100136,-0.858321,6.044162,vertical
2470,0.872687,-0.584185,5.822699,vertical
2480,0.520739,-0.351948,5.646725,vertical
2490,0.098162,0.014365,5.713762,vertical
2500,-0.259771,0.606930,5.949591,vertical
2510,-0.448913,1.186327,6.220136,vertical
2520,-0.515950,1.733402,6.490681,vertical
2530,-0.547075,2.123657,6.672640,vertical
2540,-0.567426,1.993173,7.088034,vertical
2550,-0.610521,1.155202,7.841011,vertical
2560,-0.689530,-0.238223,8.634688,vertical
2570,-0.796072,-1.764527,9.731233,vertical
2580,-0.969652,-3.005920,10.979809,vertical
2590,-1.228225,-3.724181,11.824963,vertical
2600,-1.555034,-3.673903,12.520478,vertical
