timestamp,accX,accY,accZ,motion
4730,-1.562217,4.777629,9.414001,horizontal
4740,-1.600524,4.486734,9.770737,horizontal
4750,-1.543063,4.034230,9.819818,horizontal
4760,-1.389834,3.604471,9.617508,horizontal
4770,-1.236605,3.272874,9.387665,horizontal
4780,-1.169568,2.619257,9.101558,horizontal
4790,-1.095347,1.868674,8.995016,horizontal
4800,-0.943315,1.551443,9.465476,horizontal
4810,-0.799663,1.377863,10.054450,horizontal
4820,-0.723049,1.060631,10.242394,horizontal
4830,-0.706290,0.727837,10.159795,horizontal
4840,-0.746991,0.410606,9.900024,horizontal
4850,-0.828394,-0.019154,9.534908,horizontal
4860,-0.884658,-0.555455,9.441534,horizontal
4870,-0.842759,-1.185130,9.847352,horizontal
4880,-0.677559,-1.898602,10.760739,horizontal
4890,-0.453701,-2.522291,11.896789,horizontal
4900,-0.260968,-2.919729,12.715605,horizontal
4910,-0.118513,-3.102885,12.841301,horizontal
4920,-0.003591,-3.131616,12.410344,horizontal
4930,0.111330,-3.198653,11.903971,horizontal
4940,0.240617,-3.491943,11.567586,horizontal
4950,0.342371,-3.916914,11.432313,horizontal
4960,0.354342,-4.377798,11.425131,horizontal
4970,0.240617,-4.765658,11.482592,horizontal
4980,0.050278,-4.871003,11.766304,horizontal
4990,-0.131681,-4.655525,12.419921,horizontal
5000,-0.411803,-4.169502,13.487736,horizontal
5010,-0.488417,-4.068946,13.454216,horizontal
5020,-0.502782,-3.926491,13.150153,horizontal
5030,-0.469264,-3.699042,12.758701,horizontal
5040,-0.436942,-3.476381,12.260707,horizontal
5050,-0.433351,-3.400964,11.666945,horizontal
5060,-0.432153,-3.397372,11.189301,horizontal
5070,-0.408211,-3.311181,10.986992,horizontal
5080,-0.369904,-3.186682,11.045650,horizontal
5090,-0.350751,-3.004723,11.190498,horizontal
5100,-0.345962,-2.791639,11.232397,horizontal
5110,-0.329203,-2.630031,11.062409,horizontal
5120,-0.306458,-2.370260,10.690110,horizontal
5130,-0.278924,-1.860295,10.178948,horizontal
5140,-0.241814,-1.294066,9.549273,horizontal
5150,-0.204704,-0.963666,8.950723,horizontal
5160,-0.184354,-0.997185,8.526949,horizontal
5170,-0.178368,-1.234211,8.277952,horizontal
5180,-0.140061,-1.448492,8.231265,horizontal
5190,-0.043096,-1.446098,8.376115,horizontal
5200,0.058658,-1.004368,8.737639,horizontal
5210,0.144849,-0.286107,9.251195,horizontal
5220,0.266953,0.356736,9.611523,horizontal
5230,0.378284,0.694318,9.654618,horizontal
5240,0.360327,0.702698,9.382876,horizontal
5250,0.204704,0.439336,9.056067,horizontal
5260,-0.041899,0.149638,8.894460,horizontal
5270,-0.306458,0.360327,8.992621,horizontal
5280,-0.593762,1.031901,9.308656,horizontal
5290,-1.004368,1.775301,9.406818,horizontal
5300,-1.459266,2.582147,9.320627,horizontal
5310,-1.841141,3.564966,9.408015,horizontal
5320,-2.122460,4.412514,9.633071,horizontal
5330,-2.316390,4.796783,9.776723,horizontal
5340,-2.536657,5.160702,9.534908,horizontal
5350,-2.776077,5.558139,9.203311,horizontal
5360,-2.908955,5.787982,9.155427,horizontal
5370,-3.003526,6.072893,9.132683,horizontal
5380,-3.179500,6.552930,8.815451,horizontal
5390,-3.347094,7.388506,8.395268,horizontal
5400,-3.396175,8.330625,8.196549,horizontal
5410,-3.338714,8.869320,8.062474,horizontal
5420,-3.228581,8.784326,7.937976,horizontal
5430,-3.092112,8.461109,7.753622,horizontal
5440,-2.904167,8.493430,7.492654,horizontal
5450,-2.637213,8.761581,7.242460,horizontal
5460,-2.305616,8.749610,6.921637,horizontal
5470,-1.970428,8.372523,6.613982,horizontal
5480,-1.713051,7.953538,6.385336,horizontal
5490,-1.571793,7.657854,6.114791,horizontal
5500,-1.516727,7.499837,5.846641,horizontal
5510,-1.485602,7.413646,5.797559,horizontal
5520,-1.438915,7.226898,6.110003,horizontal
5530,-1.394622,6.882133,6.618771,horizontal
5540,-1.347936,6.454768,7.103596,horizontal
5550,-1.282095,6.166266,7.586028,horizontal
5560,-1.270124,6.114791,8.008605,horizontal
5570,-1.398214,6.071695,8.213309,horizontal
5580,-1.641225,5.955577,8.289924,horizontal
5590,-1.938106,5.868188,8.419210,horizontal
5600,-2.205060,5.943606,8.576031,horizontal
5610,-2.355895,6.212954,8.595184,horizontal
5620,-2.373851,6.333860,8.469488,horizontal
5630,-2.296039,6.125565,8.456321,horizontal
5640,-2.209848,5.722142,8.565256,horizontal
5650,-2.184709,5.335478,8.753201,horizontal
5660,-2.193089,4.900931,9.154230,horizontal
5670,-2.190695,4.228160,9.599552,horizontal
5680,-2.155979,3.451242,9.886856,horizontal
